param_setting,taxon,role,count_recovered,count_not_recovered,total,pct_correct
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,G,major_donor,9,5,14,64.3
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,H,hybrid_taxon,12,0,12,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind1-SF1.0-genelen1000-summary,A,hybrid_taxon,2,0,2,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,B,major_donor,48,10,58,82.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,D,major_donor,42,10,52,80.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,E,major_donor,42,10,52,80.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,C,major_donor,41,10,51,80.4
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,E,minor_donor,35,10,45,77.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,D,minor_donor,34,10,44,77.3
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,G,minor_donor,23,18,41,56.1
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,H,minor_donor,23,18,41,56.1
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,B,minor_donor,30,11,41,73.2
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,C,minor_donor,27,11,38,71.1
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,F,hybrid_taxon,12,21,33,36.4
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,F,major_donor,28,0,28,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,F,minor_donor,25,0,25,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,C,hybrid_taxon,21,0,21,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,H,hybrid_taxon,20,0,20,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,D,hybrid_taxon,18,0,18,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,E,hybrid_taxon,18,0,18,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,G,hybrid_taxon,16,0,16,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,G,major_donor,12,3,15,80.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,B,hybrid_taxon,14,0,14,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,A,hybrid_taxon,12,0,12,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF0.5-genelen1000-summary,H,major_donor,8,3,11,72.7
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,G,minor_donor,29,18,47,61.7
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,H,minor_donor,29,18,47,61.7
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,C,major_donor,30,12,42,71.4
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,E,major_donor,32,10,42,76.2
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,B,major_donor,28,12,40,70.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,D,major_donor,30,10,40,75.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,C,minor_donor,26,13,39,66.7
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,B,minor_donor,25,13,38,65.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,B,hybrid_taxon,30,0,30,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,C,hybrid_taxon,28,0,28,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,E,minor_donor,18,7,25,72.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,F,hybrid_taxon,0,24,24,0.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,D,hybrid_taxon,23,0,23,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,D,minor_donor,15,7,22,68.2
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,E,hybrid_taxon,21,0,21,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,F,major_donor,18,0,18,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,F,minor_donor,16,0,16,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,G,major_donor,7,6,13,53.8
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,H,hybrid_taxon,11,0,11,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,H,major_donor,5,6,11,45.5
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,G,hybrid_taxon,9,0,9,100.0
SNaQ-DUP0.0004-LOS0.0004-RVL-N_ind2-SF1.0-genelen1000-summary,A,hybrid_taxon,2,0,2,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,E,major_donor,42,9,51,82.4
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,C,major_donor,44,5,49,89.8
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,B,major_donor,43,5,48,89.6
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,D,major_donor,36,9,45,80.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,G,minor_donor,39,6,45,86.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,H,minor_donor,39,6,45,86.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,B,minor_donor,29,12,41,70.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,C,minor_donor,29,12,41,70.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,F,hybrid_taxon,13,19,32,40.6
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,D,minor_donor,22,7,29,75.9
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,E,minor_donor,21,7,28,75.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,F,minor_donor,26,0,26,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,D,hybrid_taxon,25,0,25,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,G,major_donor,12,13,25,48.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,H,major_donor,12,13,25,48.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,E,hybrid_taxon,19,0,19,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,B,hybrid_taxon,18,0,18,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,C,hybrid_taxon,17,0,17,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,F,major_donor,16,0,16,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,H,hybrid_taxon,11,0,11,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,G,hybrid_taxon,11,0,11,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF0.5-genelen1000-summary,A,hybrid_taxon,7,0,7,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,G,minor_donor,37,10,47,78.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,H,minor_donor,36,10,46,78.3
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,D,major_donor,32,12,44,72.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,E,major_donor,30,12,42,71.4
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,B,major_donor,28,10,38,73.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,C,major_donor,25,10,35,71.4
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,D,minor_donor,19,11,30,63.3
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,C,minor_donor,19,11,30,63.3
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,E,minor_donor,17,11,28,60.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,F,minor_donor,27,0,27,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,B,minor_donor,16,11,27,59.3
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,C,hybrid_taxon,26,0,26,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,F,hybrid_taxon,1,22,23,4.3
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,B,hybrid_taxon,23,0,23,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,H,major_donor,10,12,22,45.5
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,E,hybrid_taxon,19,0,19,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,G,major_donor,7,12,19,36.8
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,D,hybrid_taxon,17,0,17,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,G,hybrid_taxon,11,0,11,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,H,hybrid_taxon,8,0,8,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,F,major_donor,8,0,8,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind1-SF1.0-genelen1000-summary,A,hybrid_taxon,3,0,3,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,H,minor_donor,40,6,46,87.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,B,major_donor,37,7,44,84.1
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,D,minor_donor,30,13,43,69.8
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,E,minor_donor,30,13,43,69.8
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,G,minor_donor,37,6,43,86.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,E,major_donor,32,9,41,78.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,D,major_donor,30,9,39,76.9
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,C,major_donor,31,7,38,81.6
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,F,minor_donor,36,0,36,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,B,minor_donor,25,7,32,78.1
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,C,hybrid_taxon,31,0,31,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,C,minor_donor,20,7,27,74.1
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,B,hybrid_taxon,25,0,25,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,D,hybrid_taxon,24,0,24,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,H,major_donor,14,10,24,58.3
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,E,hybrid_taxon,22,0,22,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,F,hybrid_taxon,4,16,20,20.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,G,major_donor,10,10,20,50.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,F,major_donor,17,0,17,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,G,hybrid_taxon,14,0,14,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,H,hybrid_taxon,10,0,10,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF0.5-genelen1000-summary,A,hybrid_taxon,3,0,3,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,B,major_donor,51,7,58,87.9
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,C,major_donor,49,7,56,87.5
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,G,minor_donor,44,5,49,89.8
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,H,minor_donor,43,5,48,89.6
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,D,major_donor,40,6,46,87.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,E,major_donor,39,6,45,86.7
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,F,minor_donor,35,0,35,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,E,minor_donor,25,4,29,86.2
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,C,hybrid_taxon,28,0,28,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,B,minor_donor,23,5,28,82.1
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,C,minor_donor,23,5,28,82.1
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,E,hybrid_taxon,27,0,27,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,B,hybrid_taxon,26,0,26,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,D,hybrid_taxon,26,0,26,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,D,minor_donor,22,4,26,84.6
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,F,hybrid_taxon,6,14,20,30.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,G,major_donor,8,9,17,47.1
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,H,major_donor,8,9,17,47.1
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,F,major_donor,16,0,16,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,G,hybrid_taxon,9,0,9,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,H,hybrid_taxon,9,0,9,100.0
SNaQ-DUP0.0004-LOS0.0004-RVN-N_ind2-SF1.0-genelen1000-summary,A,hybrid_taxon,8,0,8,100.0
